url,status,error,ms,html_kb,lang,title,title_len,meta_description,desc_len,robots,canonical,h1,h1_count,h2_count,word_count,img_count,img_missing_alt,img_missing_dims,internal_links,external_links,scripts,css,schema_types,in_sitemap
https://flavory.wine/blog/wijnproeverij-date-night-chardonnay-of-sauvignon-blanc/,200,,7046,393,nl-NL,Wijnproeverij Date Night: Chardonnay of Sauvignon Blanc?,56,Plan de perfecte wijnproeverij date night. Ontdek waarom Chardonnay en Sauvignon Blanc meer gemeen hebben dan je denkt.,119,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/wijnproeverij-date-night-chardonnay-of-sauvignon-blanc/,Wat als jullie smaak mijlenver uit elkaar ligt?,1,3,2231,40,1,1,122,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,True
https://flavory.wine/blog/wijnproeverij-thuis-flavory/,200,,7202,393,nl-NL,Wijnproeverij thuis -zo werkt een Bourgondische avond met Flavory,65,Ontdek waarom Belgen en Nederlanders nog altijd Bourgondisch genieten en hoe een Flavory wijnproeverij thuis werkt.,115,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/wijnproeverij-thuis-flavory/,Een wijnproeverij bij je thuis is populairder dan ooit…,1,8,2417,40,1,1,123,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,True
https://flavory.wine/blog/wijnspel-als-kerstcadeau-black-friday/,200,,6669,394,nl-NL,Wijnspel als kerstcadeau tijdens Black Friday kopen | Flavory,61,Wijnspel als kerstcadeau tijdens Black Friday kopen? Geniet van 20% korting en vermijd last-minute stress. Een origineel en gezellig cadeau.,140,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/wijnspel-als-kerstcadeau-black-friday/,Onze tip: Negeer Secret Santa en gebruik Black Friday,1,8,2520,40,1,1,122,16,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,True
https://flavory.wine/cava-vs-prosecco,200,,12197,478,nl-NL,Home - Flavory,14,"Een wijn box die smaakt naar meer. Ontdek verrassende wijnen, blind geproefd en stijlvol verpakt. Perfect om zelf te genieten of te delen.",138,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/,Speel het wijnspel met vrienden | Wat is Flavory?,2,5,1563,36,9,0,100,15,60,31,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/chardonnay-vs-sauvignon-blanc,200,,11804,478,nl-NL,Home - Flavory,14,"Een wijn box die smaakt naar meer. Ontdek verrassende wijnen, blind geproefd en stijlvol verpakt. Perfect om zelf te genieten of te delen.",138,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/,Speel het wijnspel met vrienden | Wat is Flavory?,2,5,1563,36,9,0,100,15,60,31,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/contact/,200,,3905,235,nl-NL,Contact - Flavory,17,"Heb je een vraag of wil je Flavory verkopen in je winkel? Neem contact met ons op. We antwoorden snel, of je nu klant, cadeauzoeker of handelaar bent.",150,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/contact/,Vragen over de wijnboxen of goesting in een samenwerking? | FAQ,2,0,692,10,1,0,37,14,56,24,WebPage;BreadcrumbList;WebSite;Organization;FAQPage,True
https://flavory.wine/de,200,,5040,478,nl-NL,Home - Flavory,14,"Een wijn box die smaakt naar meer. Ontdek verrassende wijnen, blind geproefd en stijlvol verpakt. Perfect om zelf te genieten of te delen.",138,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/,Speel het wijnspel met vrienden | Wat is Flavory?,2,5,1563,36,9,0,100,15,60,31,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/,200,,12052,478,nl-NL,Home - Flavory,14,"Een wijn box die smaakt naar meer. Ontdek verrassende wijnen, blind geproefd en stijlvol verpakt. Perfect om zelf te genieten of te delen.",138,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/,Speel het wijnspel met vrienden | Wat is Flavory?,2,5,1563,36,9,0,100,15,60,31,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/?reviews=11168,200,,3379,108,de-DE,Charlotte - Flavory,19,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/?reviews=11168,,0,0,62,0,0,0,12,5,55,19,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/?reviews=karolien,200,,3293,108,de-DE,Karolien - Flavory,18,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/?reviews=karolien,,0,0,62,0,0,0,12,5,55,19,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/?reviews=nele,200,,2752,108,de-DE,Nele - Flavory,14,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/?reviews=nele,,0,0,62,0,0,0,12,5,55,19,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/?reviews=review-1,200,,2279,108,de-DE,Ingrid - Flavory,16,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/?reviews=review-1,,0,0,62,0,0,0,12,5,55,19,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/?reviews=review-2,200,,2999,108,de-DE,Peter - Flavory,15,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/?reviews=review-2,,0,0,62,0,0,0,12,5,55,19,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/?reviews=review-3,200,,3026,108,de-DE,Sophie - Flavory,16,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/?reviews=review-3,,0,0,62,0,0,0,12,5,55,19,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/?store=huis-manendonckx,200,,3072,108,de-DE,Huis Manendonckx - Flavory,26,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/?store=huis-manendonckx,,0,0,62,0,0,0,12,5,55,19,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/?store=wijnhuis-bollaert,200,,2853,108,de-DE,Wijnhuis Bollaert - Flavory,27,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/?store=wijnhuis-bollaert,,0,0,62,0,0,0,12,5,55,19,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/?store=winkel-1,200,,2284,108,de-DE,Entrepot du Vin - Flavory,25,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/?store=winkel-1,,0,0,62,0,0,0,12,5,55,19,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/?store=winkel-2,200,,2167,108,de-DE,Mondovino - Flavory,19,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/?store=winkel-2,,0,0,62,0,0,0,12,5,55,19,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/?store=winkel-3,200,,2392,108,de-DE,Dranken Hinderdael - Flavory,28,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/?store=winkel-3,,0,0,62,0,0,0,12,5,55,19,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/abonnieren-und-gewinnen/,200,,3839,123,de-DE,Abonnieren und gewinnen - Flavory,33,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/abonnieren-und-gewinnen/,Abonniere den Newsletter und gewinne den Grundstein für deinen eigenen Weinkeller im Wert von 500 €,1,0,184,1,1,0,12,5,56,22,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,True
https://flavory.wine/de/alcoholvrije-wijnen/,200,,5353,208,nl-NL,Alcoholvrije wijnen - Flavory,29,Welke wijn past perfect bij jouw sterrenbeeld? En wat heeft Valentijn voor jou in petto? Ontdek het in onze nieuwe blog.,120,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/alcoholvrije-wijnen/,,0,1,555,13,4,0,36,15,54,22,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/algemene-voorwaarden/,200,,6111,210,nl-NL,Algemene voorwaarden - Flavory,30,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/algemene-voorwaarden/,Algemene voorwaarden,1,0,1687,10,1,0,36,14,54,22,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/blog/,200,,2772,121,de-DE,Blog - Flavory,14,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/blog/,Blog,1,0,66,0,0,0,12,5,58,19,"WebPage,CollectionPage;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/blog/5-redenen-waarom-flavory-het-leukste-wijngeschenk-is/,200,,10985,411,nl-NL,Leukste wijngeschenk voor elke gelegenheid - Flavory,52,"Ontdek 5 redenen waarom Flavory het leukste wijngeschenk is. Verras met een originele wijnbox vol plezier, smaak en gezelligheid – ideaal voor elke gelegenheid.",160,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/5-redenen-waarom-flavory-het-leukste-wijngeschenk-is/,5 Redenen waarom Flavory het leukste wijngeschenk is,1,7,2224,44,6,1,125,14,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/balans-in-wijn/,200,,9564,383,nl-NL,Balans in wijn – het geheim van goede wijn | Flavory,52,"Wijn moet niet duur maar wel in balans zijn. Ontdek hoe zuren, suikers, alcohol en tannines samen een goede wijn maken.",119,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/balans-in-wijn/,"Work-Wine Balance, of het geheim van goede wijn",1,5,2379,39,1,1,124,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/blind-wijn-proeven/,200,,9613,391,nl-NL,Blind wijn proeven: je hersenen liegen altijd,45,"Blind wijn proeven is moeilijker dan je denkt. Zelfs experts vergissen zich. Ontdek waarom je hersenen je foppen, en durf het zelf te testen.",141,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/blind-wijn-proeven/,Blind wijn proeven: je hersenen liegen altijd,1,6,2615,40,1,1,122,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/de-ene-rose-is-de-andere-niet/,200,,9281,384,nl-NL,De ene rosé is de andere niet... - Flavory,42,"Wijn kiezen in de supermarkt? Ontdek de 5 belangrijkste drijfveren: herkenning, prijs, etiket, medailles en geluk. Tips om de beste keuze te maken!",147,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/de-ene-rose-is-de-andere-niet/,De ene rosé is de andere niet…,1,8,2226,39,1,1,121,14,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/drie-redenen-waarom-geen-twee-wijnen-ooit-helemaal-hetzelfde-smaken/,200,,7555,398,nl-NL,Waarom geen twee wijnen ooit hetzelfde smaken - Flavory,55,"Wijn kiezen in de supermarkt? Ontdek de 5 belangrijkste drijfveren: herkenning, prijs, etiket, medailles en geluk. Tips om de beste keuze te maken!",147,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/drie-redenen-waarom-geen-twee-wijnen-ooit-helemaal-hetzelfde-smaken/,Waarom geen twee wijnen ooit hetzelfde smaken,1,6,2413,41,3,1,121,14,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/het-prille-begin-van-flavory-anno-2017/,200,,6449,385,nl-NL,Het prille begin van Flavory (anno 2017) - Flavory,50,"Duik in het begin van Flavory, ontstaan in 2017 uit pure passie voor wijn. Lees het verhaal achter het leukste wijnspel van België en Nederland.",144,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/het-prille-begin-van-flavory-anno-2017/,Het prille begin van Flavory (anno 2017),1,5,2435,39,1,1,126,14,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/is-dure-wijn-beter/,200,,6071,383,nl-NL,Is dure wijn beter dan goedkope wijn?,37,Wat maakt wijn duur? Is dure wijn beter? Dat hangt af van je budget en hoeveel je geniet van het extra laagje diepgang in je glas.,130,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/is-dure-wijn-beter/,Is dure wijn beter?,1,5,2296,39,1,1,122,16,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/italiaanse-rode-wijnen/,200,,6309,392,nl-NL,Italiaanse rode wijnen: 5 klassiekers die je móét proeven,57,Vind jij Italiaanse rode wijnen ook zo ingewikkeld? Wij zetten 5 betaalbare klassiekers op een rij waarmee je direct de smaak te pakken krijgt.,143,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/italiaanse-rode-wijnen/,Welke Italiaanse wijn moet je echt eens proeven?,1,5,2262,40,1,1,122,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/luxe-wijnpakket-als-geschenk/,200,,7121,394,nl-NL,Luxe wijnpakket als geschenk. Vermijd stress met dit wijnspel.,62,"Kies dit jaar een origineel kerstcadeau. Bestel vroeg, geniet van de hoogste korting en verras met een luxe wijnpakket als geschenk.",132,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/luxe-wijnpakket-als-geschenk/,To stress or not to stress. That’s the question. Een luxe wijnpakket als geschenk is the answer.,1,6,2459,40,1,1,123,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/natuurwijn-kopen/,200,,6402,382,nl-NL,Natuurwijn kopen: hype of eerlijk glas?,39,")Wil je natuurwijn kopen maar weet je niet wat je krijgt? Troebel, funky, vegan. Bart legt uit wat het écht is en of het de moeite waard is.",140,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/natuurwijn-kopen/,Natuurwijn kopen: hype of eerlijk glas?,1,8,2649,39,1,1,122,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/op-zoek-naar-het-leukste-kerstcadeau-van-2025-ontdek-waarom-de-flavory-wijnproeverij-het-perfecte-geschenk-is/,200,,5814,411,nl-NL,5 redenen waarom Flavory het leukste kerstcadeau van 2025 is,60,"Op zoek naar het leukste kerstcadeau van 2025? Ontdek waarom de Flavory wijnproeverij het perfecte geschenk is. Gezellig, leerzaam en uniek.",140,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/op-zoek-naar-het-leukste-kerstcadeau-van-2025-ontdek-waarom-de-flavory-wijnproeverij-het-perfecte-geschenk-is/,Het leukste kerstcadeau van 2025? Dat is het wijnspel van Flavory.,1,7,2348,40,1,1,126,16,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/originele-date-night-thuis/,200,,5765,394,nl-NL,Originele date night thuis: De beste wijnen voor koppels,56,"Wil je een originele date night thuis organiseren? Ontdek de beste bubbels, rode en witte wijn voor een romantische avond met het Flavory wijnspel",146,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/originele-date-night-thuis/,De beste wijnen voor een originele date night thuis,1,7,2339,40,1,1,122,17,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/relatiegeschenken-slimme-investering-of-weggegooid-budget/,200,,5968,386,nl-NL,Waarom geef je eigenlijk een relatiegeschenk?,45,"Relatiegeschenken: slimme investering of weggegooid budget? Een kritische blik op dankbaarheid, branding en het juiste cadeau.",126,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/relatiegeschenken-slimme-investering-of-weggegooid-budget/,Relatiegeschenken: slimme investering of weggegooid budget?,1,7,2537,39,1,1,122,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/slow-wine-moederdag-het-verhaal-achter-de-slak/,200,,5747,383,nl-NL,Slow Wine Moederdag: eerlijke wijn als échte beleving,53,"Slow wine Moederdag begint met een verhaal: Carlo Petrini, penne als protest en een slak als symbool. Wijn is het mooiste cadeau!",129,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/slow-wine-moederdag-het-verhaal-achter-de-slak/,Slow wine Moederdag: het verhaal achter de slak,1,8,2636,39,1,1,123,14,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/start-to-wijnkelder-welke-types-wijn-moet-je-altijd-in-huis-hebben/,200,,5460,386,nl-NL,Welke wijn moet je altijd in huis hebben? - Flavory,51,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/start-to-wijnkelder-welke-types-wijn-moet-je-altijd-in-huis-hebben/,Welke wijn moet je altijd in huis hebben?,1,6,2415,39,1,1,121,14,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/valentijn-wijn-horoscoop-2026/,200,,5614,414,nl-NL,Valentijn Horoscoop 2026: Ontdek jouw ideale wijnmatch | Flavory,64,Welke wijn past bij jouw sterrenbeeld? Ontdek je match in onze Valentijn Horoscoop 2026 en maak je blinde proeverij thuis onvergetelijk,135,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/valentijn-wijn-horoscoop-2026/,Valentijn Horoscoop 2026: Welke wijn past bij jouw sterrenbeeld?,1,3,2832,40,1,1,122,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/verdwaald-in-de-wijnrayon/,200,,5392,383,nl-NL,VIDEO - Verdwaald in de Wijnrayon - Flavory,43,"Wijn kiezen in de supermarkt? Ontdek de 5 belangrijkste drijfveren: herkenning, prijs, etiket, medailles en geluk. Tips om de beste keuze te maken!",147,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/verdwaald-in-de-wijnrayon/,VIDEO – Verdwaald in de Wijnrayon,1,2,2347,39,1,1,121,14,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/vijf-cadeaus-die-iedereen-geeft-en-een-dat-bijblijft/,200,,5212,385,nl-NL,Origineel wijncadeau: geef iets dat écht bijblijft,50,"Geef dit jaar een origineel wijncadeau. Flavory combineert wijn, spel en sfeer in één box. Verrassend, gezellig én snel geleverd.",129,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/vijf-cadeaus-die-iedereen-geeft-en-een-dat-bijblijft/,Vijf cadeaus die iedereen geeft (en één dat bijblijft),1,3,2478,39,1,1,122,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/waarom-een-wijnavond-met-vriendinnen-soms-belangrijker-is-dan-therapie-dupliceren/,200,,5182,386,nl-NL,Datenight met wijn: slimmer dan samen een wijncursus volgen,59,"Waarom datenight met wijnproeven slimmer is dan een zware wijncursus: romantische avond thuis, samen leren en lachen met Flavory Date Night.",140,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/waarom-een-wijnavond-met-vriendinnen-soms-belangrijker-is-dan-therapie-dupliceren/,Wijnproeven op date night,1,7,2573,39,1,1,123,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/waarom-een-wijnavond-met-vriendinnen-soms-belangrijker-is-dan-therapie/,200,,5024,384,nl-NL,Waarom een wijnavond met vriendinnen beter werkt dan therapie,61,"Waarom een wijnavond met vriendinnen meer is dan een glas wijn: ontladen, lachen en bijpraten met je allerliefste wittewijnwijven",129,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/waarom-een-wijnavond-met-vriendinnen-soms-belangrijker-is-dan-therapie/,Waarom een wijnavond met vriendinnen soms belangrijker is dan therapie,1,6,2374,39,1,1,122,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/waarom-smaakt-elke-wijn-anders/,200,,4758,385,nl-NL,Waarom smaakt elke wijn anders? - Flavory,41,"Wijn kiezen in de supermarkt? Ontdek de 5 belangrijkste drijfveren: herkenning, prijs, etiket, medailles en geluk. Tips om de beste keuze te maken!",147,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/waarom-smaakt-elke-wijn-anders/,Waarom smaakt elke wijn anders?,1,2,2197,39,1,1,121,14,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/wat-te-doen-op-een-vriendenweekend-organiseer-een-wijnproeverij-spel/,200,,4836,412,nl-NL,Wat te doen op vriendenweekend? Wijnproeverij Spel,50,Zoek je een originele activiteit voor je vriendenweekend? Ontdek hoe je met het Flavory wijnproeverij spel een onvergetelijke avond organiseert.,144,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/wat-te-doen-op-een-vriendenweekend-organiseer-een-wijnproeverij-spel/,Wat te doen op een vriendenweekend? Organiseer een Wijnproeverij Spel!,1,5,2352,40,1,1,123,18,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/welke-wijn-bij-welk-gerecht-spiekbriefje/,200,,4731,393,nl-NL,Welke wijn bij welk gerecht? Jouw spiekbriefje voor de supermarkt,65,Sta je in de supermarkt en twijfel je welke wijn bij welk gerecht past? Wijn is als peper en zout. Gebruik ons handige Flavory spiekbriefje.,140,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/welke-wijn-bij-welk-gerecht-spiekbriefje/,Welke wijn bij welk gerecht? Jouw spiekbriefje voor in de supermarkt,1,5,2368,40,1,1,122,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/welke-wijn-moet-je-altijd-in-huis-hebben-ontdek-de-beste-keuzes-voor-elke-gelegenheid/,200,,4880,387,nl-NL,Beste wijnen voor thuis: Kies de perfecte fles - Flavory,56,Op zoek naar de beste wijnen voor thuis? Ontdek welke flessen je altijd in huis moet hebben en waarom de wijnboxen van Flavory ideaal zijn om smaakvol én speels te genieten.,173,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/welke-wijn-moet-je-altijd-in-huis-hebben-ontdek-de-beste-keuzes-voor-elke-gelegenheid/,Welke wijn moet je altijd in huis hebben? Ontdek de beste keuzes voor elke gelegenheid.,1,6,2509,39,1,1,125,14,59,28,"Article,BlogPosting;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person",False
https://flavory.wine/de/blog/wijn-cadeau-pasen/,200,,4357,383,nl-NL,Wijn cadeau met Pasen: origineler dan chocolade,47,Op zoek naar een origineel wijn cadeau Pasen? Ontdek waaromeen fles uit Moldavië of Georgië meer indruk maakt danchocolade,122,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/wijn-cadeau-pasen/,Wijn cadeau met Pasen: origineler dan chocolade,1,5,2692,39,1,1,122,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/wijnproeverij-date-night-chardonnay-of-sauvignon-blanc/,200,,4940,393,nl-NL,Wijnproeverij Date Night: Chardonnay of Sauvignon Blanc?,56,Plan de perfecte wijnproeverij date night. Ontdek waarom Chardonnay en Sauvignon Blanc meer gemeen hebben dan je denkt.,119,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/wijnproeverij-date-night-chardonnay-of-sauvignon-blanc/,Wat als jullie smaak mijlenver uit elkaar ligt?,1,3,2231,40,1,1,122,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/wijnproeverij-thuis-flavory/,200,,5006,393,nl-NL,Wijnproeverij thuis -zo werkt een Bourgondische avond met Flavory,65,Ontdek waarom Belgen en Nederlanders nog altijd Bourgondisch genieten en hoe een Flavory wijnproeverij thuis werkt.,115,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/wijnproeverij-thuis-flavory/,Een wijnproeverij bij je thuis is populairder dan ooit…,1,8,2417,40,1,1,123,15,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/blog/wijnspel-als-kerstcadeau-black-friday/,200,,4746,394,nl-NL,Wijnspel als kerstcadeau tijdens Black Friday kopen | Flavory,61,Wijnspel als kerstcadeau tijdens Black Friday kopen? Geniet van 20% korting en vermijd last-minute stress. Een origineel en gezellig cadeau.,140,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/blog/wijnspel-als-kerstcadeau-black-friday/,Onze tip: Negeer Secret Santa en gebruik Black Friday,1,8,2520,40,1,1,122,16,59,28,Article;WebPage;ImageObject;BreadcrumbList;WebSite;Organization;Person,False
https://flavory.wine/de/das-sagt-dein-weinhoroskop-fuer-den-valentinstag-voraus/,200,,4464,184,de-DE,Das sagt dein Weinhoroskop für den Valentinstag voraus - Flavory,64,Welcher Wein passt perfekt zu deinem Sternzeichen? Und was hält der Valentinstag für dich in petto? Entdecke es in unserem neuen Blog.,134,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/das-sagt-dein-weinhoroskop-fuer-den-valentinstag-voraus/,,0,12,1566,11,1,0,23,5,59,22,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,True
https://flavory.wine/de/das-sagt-dein-weinhoroskop-fur-den-valentinstag-voraus-2/,200,,3058,88,de-DE,Das sagt dein Weinhoroskop für den Valentinstag voraus - Flavory,64,Welcher Wein passt perfekt zu deinem Sternzeichen? Und was hält der Valentinstag für dich in petto? Entdecke es in unserem neuen Blog.,134,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/das-sagt-dein-weinhoroskop-fur-den-valentinstag-voraus-2/,5 Redenen Waarom Dit Het Leukste Kerstcadeau Van 2024 Is,1,5,448,5,5,3,0,0,54,17,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,True
